Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,external_avg_salary,external_job_demand,salary_gap,NoRecentPromotion,StagnationScore,SatisfactionIndex,Department_HR,Department_Human Resources,Department_IT,Department_Marketing,Department_Research & Development,Department_Sales,Gender_Male,JobRole_Assistant,JobRole_Executive,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,JobRoleMapped_Laboratory Technician,JobRoleMapped_Manager,JobRoleMapped_Other,JobRoleMapped_Research Scientist,JobRoleMapped_Sales Executive,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,AgeGroup_26-35,AgeGroup_36-45,AgeGroup_46-55,AgeGroup_55+
28,0,4,2,43,3,2,3,4221,1,3,2,3,4,5,4,0,91683.75438596492,139,87462.75438596492,0,4,2.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
58,0,10,4,37,3,4,3,13872,0,3,3,1,2,37,10,1,91683.75438596492,139,77811.75438596492,0,11,3.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
44,0,23,2,67,3,2,2,2042,4,3,3,3,4,3,2,1,17372.83423076923,33,15330.83423076923,0,3,2.33,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
37,1,6,3,63,3,1,1,2073,4,4,4,3,3,3,2,0,61845.10984536083,269,59772.10984536083,0,2,2.67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,0,1,4,71,3,1,1,2956,1,3,4,2,3,1,0,0,89817.88593023256,119,86861.88593023256,0,0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,1,6,4,66,2,1,4,2926,1,3,2,5,3,1,0,1,17372.83423076923,33,14446.83423076923,0,1,3.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,6,1,41,3,2,3,4809,1,3,3,3,3,16,13,2,89817.88593023256,119,85008.88593023256,0,15,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
37,0,2,3,100,2,2,4,5163,5,3,4,2,4,1,0,0,69047.72894688007,12784,63884.72894688007,0,0,3.67,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59,0,2,3,32,2,5,4,18844,9,4,4,3,3,3,2,2,102997.714045,2542,84153.714045,0,4,3.67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
50,0,1,1,73,3,5,2,18172,3,3,1,1,2,8,3,0,69047.72894688007,12784,50875.72894688007,0,3,1.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
25,1,5,3,46,2,2,3,5744,1,3,4,1,3,6,4,0,91683.75438596492,139,85939.75438596492,0,4,3.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25,0,7,4,64,2,1,4,2889,1,3,3,2,3,2,2,2,89817.88593023256,119,86928.88593023256,0,4,3.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,15,2,59,3,1,4,2871,1,3,3,5,3,0,0,0,17372.83423076923,33,14501.83423076923,0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,1,30,2,3,1,7484,3,4,3,1,2,13,12,12,69047.72894688007,12784,61563.72894688007,1,24,1.67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,1,7,1,66,1,2,3,6074,1,4,4,3,3,9,7,0,17372.83423076923,33,11298.83423076923,0,7,2.67,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
54,0,26,4,30,4,4,4,17328,2,3,3,3,3,5,3,4,102997.714045,2542,85669.714045,1,7,3.67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
24,0,18,2,52,3,1,3,2774,0,3,3,2,3,5,3,1,17372.83423076923,33,14598.83423076923,0,4,2.67,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,6,3,45,2,2,2,4505,6,3,3,3,3,1,0,0,89817.88593023256,119,85312.88593023256,0,0,2.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,0,3,3,87,3,3,4,7428,2,3,1,3,3,5,3,1,91683.75438596492,139,84255.75438596492,0,4,2.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
34,0,5,3,45,2,3,1,11631,2,3,4,6,3,11,10,5,102997.714045,2542,91366.714045,1,15,2.67,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
36,0,11,2,92,3,3,4,9738,0,3,3,6,3,9,7,2,91683.75438596492,139,81945.75438596492,0,9,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
36,0,3,1,39,3,1,4,2835,5,4,1,2,3,1,0,0,17372.83423076923,33,14537.83423076923,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,26,3,92,3,4,4,16959,1,3,4,3,4,25,12,4,102997.714045,2542,86038.714045,1,16,3.67,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
30,0,23,1,96,1,1,3,2613,1,4,3,2,2,10,7,0,89817.88593023256,119,87204.88593023256,0,7,2.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
33,0,22,3,95,3,2,2,6146,0,3,1,2,4,7,7,0,91683.75438596492,139,85537.75438596492,0,7,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
56,1,14,2,72,3,1,2,4963,9,3,1,2,3,5,4,4,89817.88593023256,119,84854.88593023256,1,8,1.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
51,0,6,1,51,3,5,3,19537,7,3,3,5,3,20,18,15,69047.72894688007,12784,49510.72894688007,1,33,2.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
31,1,6,2,76,1,2,3,6172,4,3,2,3,2,7,7,7,91683.75438596492,139,85511.75438596492,1,14,2.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26,0,6,3,46,2,1,2,2368,1,3,3,3,2,5,4,4,89817.88593023256,119,87449.88593023256,1,8,2.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
58,1,23,4,94,3,3,4,10312,1,3,4,3,2,40,10,15,69047.72894688007,12784,58735.72894688007,1,25,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
19,1,22,4,50,3,1,3,1675,1,3,4,2,2,0,0,0,69047.72894688007,12784,67372.72894688007,0,0,3.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,0,2,3,100,3,1,4,2523,0,3,3,2,3,2,1,2,17372.83423076923,33,14849.83423076923,0,3,3.33,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,20,3,96,3,2,1,6567,1,3,3,2,2,15,11,5,69047.72894688007,12784,62480.72894688007,1,16,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43,0,28,2,72,4,1,3,4739,4,3,4,2,3,3,2,1,89817.88593023256,119,85078.88593023256,0,3,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50,0,12,3,77,3,3,4,9208,4,3,4,3,3,2,2,2,91683.75438596492,139,82475.75438596492,0,4,3.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31,1,20,2,71,1,2,3,4559,3,3,3,2,3,2,2,2,91683.75438596492,139,87124.75438596492,0,4,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41,0,9,3,96,3,3,3,8189,3,3,3,2,3,9,7,0,91683.75438596492,139,83494.75438596492,0,7,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
26,0,25,3,61,3,1,3,2942,1,4,4,3,3,8,7,5,61845.10984536083,269,58903.10984536083,1,12,3.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,6,2,84,3,2,2,4941,6,4,4,0,3,3,2,0,69047.72894688007,12784,64106.72894688007,0,2,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
51,1,8,1,53,1,3,4,10650,2,3,4,2,3,4,2,0,69047.72894688007,12784,58397.72894688007,0,2,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
39,0,4,4,47,2,2,3,5902,4,3,3,1,4,15,11,5,91683.75438596492,139,85781.75438596492,1,16,3.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
25,0,28,1,41,2,2,3,8639,2,3,4,3,3,2,2,2,91683.75438596492,139,83044.75438596492,0,4,2.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,0,9,3,48,3,2,4,6347,0,3,4,2,1,11,9,4,61845.10984536083,269,55498.10984536083,1,13,3.67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32,1,9,1,41,3,1,1,4200,7,4,1,2,4,5,4,0,17372.83423076923,33,13172.83423076923,0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45,0,29,3,83,3,1,4,3452,5,3,2,2,2,6,5,0,89817.88593023256,119,86365.88593023256,0,5,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38,0,3,4,32,3,2,3,4317,3,4,2,2,3,3,2,2,89817.88593023256,119,85500.88593023256,0,4,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
30,0,18,1,75,3,1,3,2632,1,3,3,4,2,5,4,0,89817.88593023256,119,87185.88593023256,0,4,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32,0,9,4,35,1,2,4,4668,0,3,4,2,4,8,7,0,91683.75438596492,139,87015.75438596492,0,7,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
30,0,5,4,84,3,1,1,3204,5,3,4,3,3,3,2,2,89817.88593023256,119,86613.88593023256,0,4,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30,0,2,2,35,2,1,4,2720,0,3,4,3,3,5,3,1,17372.83423076923,33,14652.83423076923,0,4,3.33,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
41,0,10,4,91,2,4,1,17181,4,3,2,2,2,7,6,7,102997.714045,2542,85816.714045,1,13,2.33,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
41,0,9,3,94,3,1,1,2238,2,4,4,2,3,5,0,1,17372.83423076923,33,15134.83423076923,0,1,2.67,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
19,0,3,2,79,3,1,2,1483,1,3,4,3,3,1,0,0,17372.83423076923,33,15889.83423076923,0,0,2.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,26,2,54,3,2,2,5605,1,3,1,2,3,20,7,2,89817.88593023256,119,84212.88593023256,0,9,1.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35,0,1,3,94,3,3,2,7295,1,3,1,3,3,10,8,0,91683.75438596492,139,84388.75438596492,0,8,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
53,0,6,2,34,3,2,3,2306,2,4,4,3,1,7,7,4,69047.72894688007,12784,66741.72894688007,1,11,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45,0,9,2,60,3,2,2,2348,8,3,3,2,1,17,9,0,17372.83423076923,33,15024.83423076923,0,9,2.33,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,8,2,43,3,3,4,8998,1,3,4,2,3,9,8,3,91683.75438596492,139,82685.75438596492,1,11,3.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
29,0,1,4,41,3,2,3,4319,1,3,1,1,3,10,7,0,69047.72894688007,12784,64728.72894688007,0,7,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
51,0,7,2,34,2,2,3,6132,2,3,3,2,3,1,0,0,69047.72894688007,12784,62915.72894688007,0,0,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58,0,9,2,75,2,1,2,3346,4,4,2,3,2,1,0,0,89817.88593023256,119,86471.88593023256,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,0,4,3,67,2,3,4,10855,7,3,1,2,2,12,11,2,91683.75438596492,139,80828.75438596492,0,13,2.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
34,0,2,3,75,3,1,3,2231,6,3,4,3,3,4,3,1,69047.72894688007,12784,66816.72894688007,0,4,3.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
22,0,19,3,80,3,1,4,2323,1,4,1,6,3,2,2,2,89817.88593023256,119,87494.88593023256,0,4,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,0,9,4,57,3,1,2,2024,6,3,4,1,1,2,2,2,89817.88593023256,119,87793.88593023256,0,4,3.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,0,21,3,42,3,1,4,2713,1,3,3,2,1,5,2,0,89817.88593023256,119,87104.88593023256,0,2,3.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
57,0,24,3,83,4,3,4,9439,3,3,2,2,1,5,3,1,69047.72894688007,12784,59608.72894688007,0,4,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
27,0,3,3,79,2,1,3,2566,1,3,4,2,2,1,1,0,89817.88593023256,119,87251.88593023256,0,1,3.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50,0,11,3,53,3,5,2,19926,3,3,2,5,3,5,4,4,102997.714045,2542,83071.714045,1,8,2.33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
41,0,14,1,56,3,1,3,2451,4,3,1,2,3,9,8,1,89817.88593023256,119,87366.88593023256,0,9,1.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
30,0,5,2,41,3,3,4,9419,2,3,3,2,3,10,9,7,91683.75438596492,139,82264.75438596492,1,16,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
38,0,1,1,59,2,2,4,8686,4,4,3,2,4,8,3,0,91683.75438596492,139,82997.75438596492,0,3,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
32,0,6,3,43,3,1,3,3038,3,4,1,2,3,5,4,1,89817.88593023256,119,86779.88593023256,0,5,2.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
27,0,17,3,51,3,1,2,3058,0,3,4,3,2,5,2,1,89817.88593023256,119,86759.88593023256,0,3,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19,1,1,3,100,1,1,1,2325,0,4,1,5,4,0,0,0,69047.72894688007,12784,66722.72894688007,0,0,1.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,3,4,30,3,1,2,2088,4,3,3,3,2,8,7,7,17372.83423076923,33,15284.83423076923,1,14,3.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
30,0,9,3,66,3,2,1,3072,1,3,3,4,3,12,9,6,17372.83423076923,33,14300.83423076923,1,15,2.33,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
45,0,4,3,30,3,2,1,5006,4,3,1,3,4,5,4,0,91683.75438596492,139,86677.75438596492,0,4,1.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56,0,8,3,67,3,1,1,4257,4,3,3,3,3,2,2,2,89817.88593023256,119,85560.88593023256,0,4,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,0,2,3,90,3,1,4,2500,0,3,1,2,4,3,1,0,89817.88593023256,119,87317.88593023256,0,1,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19,1,2,2,47,2,1,4,1102,1,4,3,3,2,1,0,1,17372.83423076923,33,16270.83423076923,0,1,3.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,1,2,92,3,3,1,10453,1,4,3,2,3,24,13,15,91683.75438596492,139,81230.75438596492,1,28,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
38,0,9,3,75,3,1,4,2288,1,3,3,3,3,2,2,2,17372.83423076923,33,15084.83423076923,0,4,3.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,12,3,95,3,1,4,3929,8,4,3,0,3,4,2,0,89817.88593023256,119,85888.88593023256,0,2,3.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
34,0,27,4,95,3,1,2,2311,2,3,4,3,3,3,2,1,89817.88593023256,119,87506.88593023256,0,3,3.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
41,1,20,2,70,3,1,2,3140,1,4,4,5,2,4,3,0,69047.72894688007,12784,65907.72894688007,0,3,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50,0,1,3,86,2,1,3,3690,2,3,4,2,2,3,2,0,17372.83423076923,33,13682.83423076923,0,2,3.33,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53,0,13,4,57,4,2,1,4450,1,3,3,3,3,4,2,1,69047.72894688007,12784,64597.72894688007,0,3,2.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
33,0,14,4,72,3,1,2,2756,1,3,4,5,3,8,7,1,89817.88593023256,119,87061.88593023256,0,8,3.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
40,0,4,4,46,3,5,3,19033,1,3,2,2,3,20,8,9,102997.714045,2542,83964.714045,1,17,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
55,0,14,3,61,4,5,2,18722,8,3,4,3,3,24,15,2,69047.72894688007,12784,50325.72894688007,0,17,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
34,0,2,4,45,2,2,3,9547,1,3,3,2,2,10,9,1,69047.72894688007,12784,59500.72894688007,0,10,3.33,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
51,0,3,4,98,3,4,2,13734,3,3,3,6,3,7,7,1,69047.72894688007,12784,55313.72894688007,0,8,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
52,0,1,3,65,2,5,3,19999,0,3,1,5,3,33,18,11,102997.714045,2542,82998.714045,1,29,2.33,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
27,0,9,4,99,3,1,2,2279,1,3,4,2,2,7,7,0,89817.88593023256,119,87538.88593023256,0,7,3.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
35,1,23,2,50,2,2,3,5916,3,3,1,1,3,1,0,0,69047.72894688007,12784,63131.72894688007,0,0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43,0,7,4,37,4,1,4,2089,4,3,4,3,4,5,4,2,89817.88593023256,119,87728.88593023256,0,6,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
45,0,2,1,65,2,4,4,16792,9,4,4,1,3,20,8,11,102997.714045,2542,86205.714045,1,19,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
37,0,21,2,65,4,1,1,3564,1,3,1,3,2,8,7,1,89817.88593023256,119,86253.88593023256,0,8,1.33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35,0,2,2,37,3,2,2,4425,5,3,4,5,3,6,2,1,17372.83423076923,33,12947.83423076923,0,3,2.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
42,0,21,3,36,3,2,3,5265,2,3,2,5,3,5,3,0,69047.72894688007,12784,63782.72894688007,0,3,2.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
38,0,2,4,88,3,2,3,6553,9,3,2,3,3,1,0,0,69047.72894688007,12784,62494.72894688007,0,0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
